ID,Spot,Strike,Risk-Free Rate,Years to Expiry,Option Type,Model Type,Implied Volatility,Market Price
550,1.2512,1.3041,-0.0032,0.7211583561643836,Put,Bachelier,0.2365215090492802,0.13337282
551,0.36,0.4681,-0.0021,0.6978476712328767,Put,Bachelier,4.2412495945201565,0.71814826
552,1.7632,1.833,-0.0029,0.9213227397260274,Call,Bachelier,0.1393649389258963,0.065223935
553,1.4515,1.5676,-0.0022,0.5650482191780822,Call,BlackScholes,0.6476741938533812,0.23515083
554,0.3282,0.379,-0.0003,0.451712602739726,Put,BlackScholes,1.3552455426858705,0.15104382
555,1.6762,1.6828,-0.0025,0.7222071232876712,Put,Bachelier,0.017026974086924797,0.015302692
556,1.5911,1.7295,-0.0013,0.07006027397260274,Call,Bachelier,1.1532881479684698,0.14863167
557,1.678,2.0774,-0.0015,0.8508643835616438,Put,BlackScholes,1.4648125529514135,1.1513195
558,1.2687,1.3958,-0.0033,0.8888575342465753,Put,BlackScholes,0.6405737663555635,0.38466765
559,1.7736,1.9271,-0.0032,0.08403780821917808,Call,BlackScholes,nan,1.9509099
560,1.3369,1.4552,-0.0006,0.32238356164383564,Put,BlackScholes,0.9448449829556316,0.35816691
561,0.9407,1.0575,-0.0013,0.46541972602739723,Put,Bachelier,1.025938373416071,0.35788573
562,1.882,2.2066,-0.0012,0.45463123287671237,Put,BlackScholes,nan,2.4286257
563,0.508,0.5858,-0.0038,0.664,Put,BlackScholes,1.1071656504274978,0.23205709
564,0.8264,0.9861,-0.0017,0.46521205479452055,Put,Bachelier,1.6606460886977112,0.5307686
565,0.3103,0.3566,-0.0028,0.6757567123287671,Put,Bachelier,2.99720215253551,0.37516323
566,1.8523,2.1627,-0.005,0.37664164383561644,Put,BlackScholes,1.5973928840469802,0.92167079
567,0.3264,0.3596,-0.0001,0.7955580821917808,Put,BlackScholes,nan,0.029976415
568,1.901,2.5883,-0.0003,1.0001,Call,BlackScholes,nan,2.0911144
569,1.7977,2.2282,-0.0017,0.5054756164383561,Put,Bachelier,0.8569066165916615,0.78545736
570,1.2292,1.2823,-0.0045,0.2625290410958904,Call,Bachelier,0.40693326583917533,0.081695777
571,0.2347,0.2513,-0.0004,0.07549972602739727,Call,Bachelier,6.275106924093742,0.16468912
572,1.1547,1.2328,-0.0038,0.7373172602739725,Call,Bachelier,0.39045741847870186,0.12776729
573,1.7745,2.3409,-0.003,0.7877200000000001,Put,BlackScholes,1.9747190273942876,1.5740338
574,0.7258,0.7551,-0.0032,0.04451369863013698,Call,BlackScholes,nan,0.79839581
575,1.1404,1.3077,-0.0017,0.999943287671233,Put,BlackScholes,0.8662612393372411,0.49943185
576,0.4125,0.477,-0.0003,0.8577254794520548,Put,BlackScholes,0.9924118417536413,0.1916792
577,1.6195,1.6396,-0.0017,0.95740301369863,Put,Bachelier,0.04860680263900697,0.043860389
578,1.9756,2.1398,-0.0048,0.2079468493150685,Put,BlackScholes,1.1074905034087887,0.49781698
579,0.3667,0.4207,-0.0037,0.5078953424657534,Call,Bachelier,3.5873688332029015,0.40338529
580,1.5816,1.9045,-0.0014,0.5742512328767123,Call,Bachelier,0.8139841540565692,0.32456655
581,0.0734,0.0786,-0.004,0.15916301369863012,Put,BlackScholes,1.0803717944844495,0.015760743
582,0.6871,0.7376,-0.0028,0.616730410958904,Put,BlackScholes,0.5708561528022884,0.15397239
583,0.238,0.2815,-0.0048,0.9318528767123289,Put,Bachelier,3.888630203694397,0.44565526
584,1.6371,1.6519,-0.0041,0.6693413698630136,Put,Bachelier,0.04200523293608071,0.033677682
585,1.5693,1.9474,-0.0035,0.48079643835616437,Put,Bachelier,1.0098266017050068,0.7567027
586,0.4847,0.4893,-0.0023,0.4082868493150685,Put,BlackScholes,0.09339004291375694,0.014050047
587,0.6926,0.9223,-0.0009,0.9208276712328767,Call,BlackScholes,1.8886884688020835,0.40268863
588,1.9227,2.1468,-0.0037,0.4550153424657534,Put,Bachelier,0.48106405203863606,0.40490402
589,1.6636,2.0157,-0.0017,1.080218904109589,Call,Bachelier,0.5788095714364669,0.32738355
590,1.067,1.0827,-0.0004,0.35357479452054796,Call,Bachelier,0.14355525280301634,0.02949008
591,1.0338,1.0364,-0.0009,0.12782465753424657,Put,Bachelier,0.04334628050075978,0.0078595751
592,0.9434,1.1761,-0.0005,0.5804301369863014,Call,Bachelier,1.5569246409186623,0.44792657
593,0.2393,0.2803,-0.0018,0.46322520547945206,Put,BlackScholes,1.4720112874456435,0.12146401
594,1.2264,1.5827,-0.0021,0.6528920547945205,Put,Bachelier,1.2603091238157906,0.83793878
595,1.2816,1.4269,-0.0024,0.9215980821917809,Call,Bachelier,2.707423680750607,1.4097823
596,0.2922,0.3314,-0.0046,0.7710501369863013,Call,Bachelier,2.7298676554070305,0.29876023
597,1.7991,2.1052,-0.0048,0.5310909589041095,Put,BlackScholes,1.364590065031295,0.90926819
598,1.5351,1.9392,-0.0048,0.7114756164383562,Put,BlackScholes,1.7531591849591597,1.1557503
599,0.1151,0.1416,-0.0016,1.0294890410958906,Put,BlackScholes,1.2980659865992012,0.076969004
600,0.6769,0.686,-0.0022,0.15740931506849315,Put,BlackScholes,0.2124400503224996,0.027753293
601,1.6486,1.8494,-0.0045,0.6884646575342466,Call,Bachelier,0.47242539420510543,0.20044826
602,0.0746,0.0975,-0.0001,0.994709589041096,Put,Bachelier,17.398232740852215,0.68652447
603,1.3927,1.4514,-0.0027,0.15502246575342465,Put,BlackScholes,nan,1.5972067
604,1.0158,1.0899,-0.0041,0.21677424657534247,Call,BlackScholes,0.956823317591397,0.15046414
605,0.8207,0.9055,-0.0013,0.13408958904109589,Put,Bachelier,1.8783990231240808,0.29330556
606,1.3216,1.3765,-0.0041,0.17150602739726026,Call,Bachelier,0.45179704502379886,0.077676546
607,0.9829,1.192,-0.0037,0.5297991780821918,Call,Bachelier,3.413821347791025,1.0812361
608,1.2347,1.4108,-0.0031,0.8423906849315068,Call,BlackScholes,0.9194422392527116,0.35037729
609,1.0462,1.2253,-0.0048,0.43213287671232875,Put,Bachelier,1.2390412851660908,0.49636188
610,0.3736,0.38,-0.0035,0.8024624657534246,Call,BlackScholes,0.12103171531965613,0.013326627
611,1.5388,1.9262,-0.0032,1.069188493150685,Call,BlackScholes,1.3741458644713949,0.72358479
612,1.0159,1.1453,-0.0033,0.5607279452054794,Put,Bachelier,0.8834704364001973,0.37205609
613,1.3073,1.4927,-0.0029,0.48878273972602737,Put,Bachelier,0.8029989475421153,0.43687101
614,0.3577,0.3903,-0.0031,0.4268221917808219,Call,BlackScholes,0.8435973111621095,0.06572
615,1.012,1.2446,-0.0027,0.657525205479452,Call,Bachelier,3.040060322175513,1.1131812
616,1.7266,1.977,-0.0012,0.6594769863013699,Put,Bachelier,0.5332473067041716,0.48247051
617,0.9238,0.9529,-0.0008,0.602048493150685,Put,BlackScholes,0.2538131776831412,0.089105062
618,1.1057,1.3095,-0.0012,0.36684027397260277,Call,Bachelier,1.3493656052405176,0.33271449
619,1.535,2.1329,-0.0025,1.0911928767123287,Call,Bachelier,0.9317394377029733,0.56326526
620,1.9611,2.3984,-0.0038,1.0004397260273974,Put,BlackScholes,1.273439910635771,1.2741526
621,0.2051,0.2186,-0.0004,0.3635597260273972,Call,Bachelier,3.0540173789236684,0.1539531
622,0.2722,0.3592,-0.001,0.9723306849315068,Put,Bachelier,4.950923011349826,0.74480566
623,1.0024,1.0401,-0.0002,0.02464575342465753,Put,BlackScholes,1.4887836708725448,0.11503524
624,0.6368,0.7134,-0.0008,0.1910758904109589,Put,Bachelier,2.304439307458605,0.32671912
625,1.4623,1.6626,-0.0,0.3670923287671233,Put,BlackScholes,1.3409143164828552,0.59877276
626,0.0446,0.048,-0.0039,0.6255194520547945,Call,BlackScholes,0.5850887161596144,0.006835618
627,1.8583,1.9411,-0.0008,0.18831890410958904,Call,Bachelier,0.32734264909326216,0.073430569
628,1.64,1.7188,-0.002,0.2808745205479452,Call,Bachelier,0.326037515613564,0.082912976
629,1.9765,2.0801,-0.0019,0.1258221917808219,Put,Bachelier,0.43869218137213617,0.18783039
630,1.018,1.1273,-0.0004,0.2283717808219178,Put,Bachelier,1.1971206744988476,0.31564667
631,0.1556,0.1587,-0.0032,0.006570136986301369,Put,Bachelier,9.896344649417124,0.052354411
632,0.2415,0.2875,-0.0004,0.33950493150684935,Put,BlackScholes,1.8966570045594138,0.13521022
633,0.7652,0.8765,-0.004,0.28650849315068494,Call,Bachelier,1.8296227660690876,0.28960965
634,1.5573,1.6152,-0.005,0.8340663013698629,Put,BlackScholes,0.2527512183492475,0.18063766
635,0.4561,0.518,-0.0023,0.9053468493150685,Call,BlackScholes,0.8473305275161556,0.12361325
636,0.488,0.5262,-0.0034,1.0137813698630136,Call,BlackScholes,0.47375822870127693,0.077929739
637,0.3439,0.3941,-0.0049,0.9420827397260274,Call,BlackScholes,0.8883368822437293,0.099902294
638,0.0992,0.1043,-0.0014,0.6296378082191781,Put,Bachelier,3.823472901731574,0.12896453
639,0.5052,0.6247,-0.0007,0.7871969863013699,Call,BlackScholes,1.5143762142030741,0.224882
640,0.3345,0.3584,-0.0049,0.28699945205479455,Put,Bachelier,2.270275822201313,0.18637219
641,1.8383,2.0976,-0.0015,0.734381095890411,Put,BlackScholes,0.9747715624056913,0.77521854
642,1.4355,1.4386,-0.0009,0.4170142465753424,Call,BlackScholes,0.021209788544955883,0.0061675125
643,1.5666,2.0188,-0.0026,1.083646301369863,Put,Bachelier,0.761437761804124,0.89501973
644,0.7343,0.7405,-0.0004,1.0004660273972603,Put,Bachelier,0.07257231043993795,0.024696125
645,1.9949,2.201,-0.0024,0.8712709589041095,Put,BlackScholes,nan,0.1895802
646,1.2757,1.3663,-0.0028,0.8834739726027397,Call,Bachelier,0.3372139767783347,0.13024473
647,1.2695,1.5652,-0.0049,0.5890268493150684,Call,Bachelier,1.0999245964324131,0.39354876
648,0.0014,0.0016,-0.0048,0.8684857534246575,Put,BlackScholes,0.9621997051774621,0.00062935915
649,1.6966,1.9101,-0.0037,0.4309101369863013,Put,Bachelier,0.5973528990232905,0.41994018
650,0.82,0.9125,-0.001,0.9574638356164384,Call,BlackScholes,0.6912065764809036,0.18558141
651,0.1484,0.155,-0.0024,0.6836005479452054,Call,BlackScholes,0.33302438496760817,0.013419547
652,1.5722,1.7225,-0.0023,0.5972810958904109,Put,Bachelier,nan,0.13737726
653,0.0792,0.0967,-0.0015,0.538654794520548,Put,BlackScholes,1.7248721689537476,0.050882624
654,0.098,0.1035,-0.0023,0.6210342465753425,Call,Bachelier,4.273259678190707,0.13651101
655,1.6144,1.808,-0.0029,1.0435802739726028,Put,BlackScholes,0.7020058024510829,0.58560876
656,1.2738,1.41,-0.0042,0.5531750684931507,Call,Bachelier,0.6116273178904172,0.19275436
657,1.0007,1.0762,-0.0002,0.17617671232876714,Put,BlackScholes,1.0952545017879172,0.22886155
658,0.4572,0.4671,-0.0046,0.28085013698630135,Call,Bachelier,0.5468259334149064,0.049259016
659,1.7534,1.7731,-0.0041,0.07686301369863013,Put,BlackScholes,nan,0.018165975
660,1.834,1.9211,-0.0006,0.4039284931506849,Call,BlackScholes,0.4619846929911146,0.17834453
661,0.9012,0.968,-0.0035,0.11997260273972603,Put,Bachelier,1.3473490307844027,0.21567871
662,1.507,1.6109,-0.0022,0.43256246575342466,Put,BlackScholes,0.6411554745267908,0.31646463
663,1.8646,2.0014,-0.0044,0.47703342465753423,Put,Bachelier,3.863309806785528,2.2062023
664,1.6452,1.9804,-0.0046,0.9832904109589041,Put,Bachelier,0.5947602927822645,0.65556487
665,0.5647,0.6035,-0.0049,1.059996712328767,Put,Bachelier,0.6733708946168463,0.18800155
666,0.0348,0.0421,-0.0018,0.943248493150685,Put,Bachelier,29.47577231610873,0.48528866
667,1.646,1.6727,-0.0038,0.9464991780821917,Call,Bachelier,0.0624933703742295,0.028649302
668,0.3913,0.4566,-0.0042,0.3678104109589041,Put,BlackScholes,1.6120283316221415,0.19398955
669,0.6411,0.8845,-0.0031,1.0492197260273972,Call,Bachelier,2.240512758380942,0.69525127
670,0.5845,0.7179,-0.0023,1.0584490410958904,Put,Bachelier,1.7576643645309744,0.58953331
671,0.2634,0.2753,-0.0047,0.47737287671232875,Call,BlackScholes,0.40479861148973,0.024431168
672,1.8497,1.8645,-0.0033,0.17423178082191781,Put,Bachelier,0.06461748013151139,0.029000757
673,1.1065,1.2215,-0.0032,0.7780345205479452,Put,Bachelier,0.5794695234156182,0.31156267
674,1.6932,1.7601,-0.003,0.45005671232876715,Put,Bachelier,0.20730506115547812,0.13490673
675,0.2757,0.3509,-0.0014,0.6743120547945205,Call,Bachelier,5.290561427540379,0.57185031
676,1.7343,1.981,-0.0002,0.3407378082191781,Call,Bachelier,4.3973038237008355,1.9076857
677,1.3281,1.4993,-0.0036,0.19640876712328767,Put,BlackScholes,1.730832701638058,0.51320594
678,1.2127,1.2385,-0.0027,0.7680189041095891,Call,Bachelier,0.12272086374697772,0.04130868
679,1.9693,2.2535,-0.0013,0.5193589041095891,Call,Bachelier,0.5249367128267269,0.21638228
680,0.7307,0.7722,-0.0004,0.18367123287671236,Put,BlackScholes,0.8154702221996667,0.12631133
681,0.7423,0.9236,-0.0007,0.9819742465753424,Call,BlackScholes,1.395490246148828,0.33945954
682,0.2188,0.2759,-0.0026,0.6337095890410959,Call,BlackScholes,1.843000302611169,0.10551095
683,1.5427,2.0096,-0.0042,1.059134794520548,Put,BlackScholes,nan,2.2203518
684,0.6806,0.8067,-0.0021,0.8795657534246575,Put,Bachelier,nan,0.11489958
685,0.7614,0.7818,-0.0021,0.6831668493150684,Call,BlackScholes,0.20258689302961297,0.041470476
686,0.3112,0.3519,-0.0031,0.44082027397260276,Call,BlackScholes,1.171570557735477,0.081297998
687,1.9342,2.0099,-0.0037,1.0209260273972602,Put,Bachelier,0.11907385848033841,0.14413746
688,0.8496,0.9553,-0.0037,0.18534191780821918,Put,Bachelier,1.8034694638973972,0.35199113
689,0.9005,1.0108,-0.0047,0.45618027397260275,Call,Bachelier,1.0691669509267039,0.2390313
690,0.294,0.3023,-0.0013,0.5572449315068493,Call,Bachelier,0.780986204746642,0.066183084
691,1.4022,1.6624,-0.0028,0.7679035616438357,Call,BlackScholes,1.2293408180252554,0.50413809
692,0.0854,0.0861,-0.0018,0.10749369863013698,Call,BlackScholes,0.15092422255362095,0.0013584963
693,1.5321,1.5882,-0.0027,0.01463972602739726,Put,BlackScholes,nan,0.050590483
694,1.5108,1.5835,-0.0005,0.34956164383561644,Call,BlackScholes,0.5032178888125246,0.14876777
695,0.3312,0.335,-0.0041,0.1990476712328767,Call,BlackScholes,0.15976122237649756,0.0075759018
696,1.0414,1.1914,-0.0036,1.0587471232876713,Call,Bachelier,2.4875560051317955,1.1454958
697,0.2436,0.2566,-0.003,0.1915704109589041,Put,Bachelier,2.9095290258394755,0.13704466
698,0.2097,0.2601,-0.0001,0.9529161643835616,Call,Bachelier,5.371048571447328,0.51925882
699,1.8182,2.196,-0.0041,0.7458517808219178,Put,Bachelier,0.627978542270791,0.6898397
700,1.4696,1.5258,-0.0008,1.0956597260273973,Put,Bachelier,0.1486197664285319,0.12631214
701,1.0638,1.1564,-0.0047,0.1364254794520548,Call,BlackScholes,1.42995951736687,0.18747987
702,0.339,0.4467,-0.0048,0.8901783561643836,Call,Bachelier,2.519334511633449,0.37284756
703,1.9266,2.3072,-0.0036,0.45161945205479453,Call,Bachelier,0.7345780892181365,0.2896852
704,0.2124,0.2518,-0.0037,0.7091372602739726,Put,BlackScholes,1.2797013759609122,0.11642994
705,1.2776,1.4462,-0.0014,0.18509150684931508,Put,BlackScholes,1.823808222943815,0.50496244
706,0.1699,0.1706,-0.0047,0.1672019178082192,Call,Bachelier,0.38871265262049853,0.010414345
707,0.5077,0.6347,-0.0005,1.0694780821917809,Put,BlackScholes,1.3670267630436996,0.36410207
708,1.3071,1.3615,-0.0043,0.34864219178082195,Put,BlackScholes,0.43770402747987697,0.16733987
709,1.1753,1.2737,-0.0008,0.8711205479452054,Put,Bachelier,0.4279850542956101,0.25661161
710,1.8918,1.9593,-0.0034,0.07715369863013699,Put,Bachelier,0.4080349324208277,0.12643485
711,0.5588,0.6133,-0.0025,0.7541660273972602,Call,BlackScholes,0.6772867955098031,0.11015952
712,0.0218,0.0272,-0.0009,0.5405054794520548,Put,BlackScholes,1.8807798067984498,0.015354068
713,1.5697,1.7286,-0.0041,0.2247931506849315,Put,Bachelier,0.7440679735261417,0.33124841
714,1.9035,2.4407,-0.004,0.8896290410958905,Put,BlackScholes,1.6675620081955873,1.5227717
715,1.4109,1.919,-0.0013,1.0446254794520549,Put,BlackScholes,1.90419675569811,1.3805461
716,1.5668,1.7511,-0.0021,0.44494657534246573,Call,BlackScholes,1.0550384528051029,0.36997123
717,1.1996,1.3639,-0.0011,0.4152484931506849,Call,Bachelier,0.9239606049448017,0.24830822
718,1.1965,1.3638,-0.0038,0.4669643835616439,Put,BlackScholes,1.2121834827307478,0.50061507
719,0.355,0.3713,-0.0003,0.3298750684931507,Call,Bachelier,1.3340611476311093,0.10554397
720,1.3283,1.4001,-0.0025,0.448178904109589,Call,Bachelier,3.99830138579798,1.4611097
721,0.4276,0.4291,-0.0049,0.008160273972602739,Put,Bachelier,0.5866632119760314,0.0098422613
722,0.4192,0.4923,-0.0007,0.4564087671232877,Call,BlackScholes,1.5048178448384582,0.14261111
723,0.4272,0.4352,-0.0008,0.3336071232876712,Call,BlackScholes,0.2019520804811274,0.016259173
724,1.7694,2.193,-0.0003,0.6764082191780822,Put,Bachelier,0.7530275993449264,0.77993137
725,0.4643,0.4899,-0.0017,0.35210109589041094,Put,Bachelier,1.1701547423764522,0.14912523
726,0.781,0.9278,-0.0038,0.8387978082191782,Put,Bachelier,1.2782088327850165,0.51228707
727,1.307,1.5419,-0.0022,0.680053698630137,Call,Bachelier,0.8212647432197269,0.31011027
728,1.9718,2.2859,-0.0027,0.38928739726027395,Call,BlackScholes,1.4992368598630044,0.61756491
729,0.9546,1.0629,-0.0037,0.5439438356164383,Put,BlackScholes,nan,1.1715111
730,0.7289,0.9002,-0.0012,0.8280167123287671,Put,BlackScholes,1.467715437582133,0.49446214
731,1.7,1.7769,-0.0016,0.1172254794520548,Put,BlackScholes,0.8168168119662043,0.23421975
732,0.513,0.5521,-0.0047,0.18086219178082194,Call,Bachelier,1.9761693286442403,0.16615308
733,0.6094,0.6573,-0.0045,1.0725578082191782,Call,Bachelier,2.543753493202332,0.67035169
734,0.1231,0.1534,-0.0009,1.0033339726027397,Call,BlackScholes,1.3876163399936297,0.056483478
735,0.162,0.2173,-0.0006,0.8877679452054795,Call,BlackScholes,1.9730894856401835,0.096238189
736,0.2306,0.2634,-0.0005,0.38450246575342467,Put,Bachelier,5.1568033644975255,0.35273177
737,0.8144,0.8244,-0.0022,0.8150164383561643,Put,Bachelier,0.10430509995469063,0.036285871
738,0.5927,0.6106,-0.0004,1.0480769863013697,Call,BlackScholes,0.18369407011570632,0.036698551
739,0.1299,0.1343,-0.003,0.4827476712328767,Put,Bachelier,2.255882702760215,0.086320685
740,0.2454,0.2577,-0.0013,0.14780109589041096,Call,Bachelier,3.1067385483145133,0.11673906
741,1.1397,1.193,-0.0018,0.975396712328767,Call,BlackScholes,0.2929294323371366,0.10835896
742,0.6185,0.7471,-0.005,0.4302186301369863,Put,BlackScholes,1.8225242163988207,0.37572382
743,1.5984,1.9498,-0.0022,0.6575432876712328,Call,Bachelier,0.7941477382832206,0.34520254
744,0.7523,0.9285,-0.0046,0.5093794520547945,Call,BlackScholes,1.8660087938404626,0.33148492
745,0.1997,0.2093,-0.0016,0.9930558904109589,Call,Bachelier,1.4187683394785255,0.11334087
746,0.8119,0.9706,-0.0019,0.7535605479452054,Call,BlackScholes,1.3017628232619811,0.30673987
747,1.168,1.4695,-0.0014,0.9861465753424656,Call,BlackScholes,1.4632584872799492,0.55837146
748,0.5943,0.6182,-0.0037,0.041696438356164385,Call,BlackScholes,1.2209528837073633,0.048902664
749,0.0879,0.0881,-0.0019,0.10359068493150685,Put,Bachelier,0.49235934973077133,0.0056713412
750,1.675,1.7618,-0.0035,0.18293643835616438,Put,Bachelier,0.4238343687877454,0.17560134
751,0.9782,1.036,-0.0037,0.42198767123287667,Put,Bachelier,0.5391186328209924,0.17575093
752,0.9825,0.9869,-0.0023,0.37048575342465756,Call,BlackScholes,0.046884955052209104,0.0087888017
753,1.5387,1.5821,-0.0038,0.652655890410959,Put,BlackScholes,0.2176979071592284,0.13273078
754,1.7588,1.8427,-0.0031,0.031915068493150685,Put,BlackScholes,1.6511513572306558,0.25581549
755,1.4834,1.5026,-0.0048,0.004852054794520548,Put,BlackScholes,1.1658559049708872,0.058562965
756,0.473,0.5783,-0.0012,0.955175890410959,Call,Bachelier,2.2492544637573895,0.45651708
757,0.3983,0.4278,-0.0034,0.21149917808219176,Call,Bachelier,2.2984246326849065,0.1661527
758,1.0206,1.1463,-0.0006,0.21156657534246576,Call,BlackScholes,1.5975650908802255,0.2514893
759,0.4435,0.5891,-0.0001,0.9419284931506849,Put,Bachelier,3.140920079797725,0.79164349
760,1.7152,2.0302,-0.0013,0.4293290410958904,Call,BlackScholes,1.6283691411867278,0.61168728
761,1.2128,1.3329,-0.0002,0.11737671232876713,Call,Bachelier,1.3083706821879364,0.18311153
762,1.5196,1.829,-0.0045,1.0071635616438357,Call,BlackScholes,1.1686897465722608,0.5969249
763,1.3447,1.6351,-0.0048,0.5882895890410959,Call,Bachelier,0.9838972529031691,0.36011059
764,0.3265,0.3871,-0.0002,0.3906967123287671,Put,Bachelier,4.452898327810031,0.4608449
765,1.6617,1.8377,-0.0,0.4106619178082192,Put,BlackScholes,0.9941181980035134,0.53054119
766,1.9219,1.9481,-0.0045,0.05531178082191781,Put,Bachelier,11.651861091856102,2.1433934
767,1.477,1.891,-0.003,0.6984389041095891,Call,Bachelier,0.9873270223167171,0.43818148
768,0.0068,0.0069,-0.0031,0.0974427397260274,Put,BlackScholes,0.24374738895569364,0.00026177079
769,1.3989,1.7361,-0.0048,0.7854742465753425,Put,Bachelier,2.827891095177755,1.9168773
770,1.3846,1.6285,-0.0043,0.3317421917808219,Put,BlackScholes,1.7830020094429397,0.72155619
771,0.4137,0.5054,-0.0016,1.0867150684931508,Put,Bachelier,2.400444601736002,0.55305579
772,0.289,0.3581,-0.0046,0.953027397260274,Put,BlackScholes,1.3889260416772244,0.19963694
773,1.8013,1.9596,-0.0042,0.4707895890410959,Call,BlackScholes,0.7767761508344374,0.32144332
774,1.5502,1.632,-0.0043,0.7779238356164384,Call,BlackScholes,0.3688268158166279,0.16778315
775,1.6823,1.708,-0.0005,0.02040931506849315,Call,Bachelier,19.142144478062114,1.8505827
776,1.2102,1.272,-0.0042,0.5021706849315068,Put,BlackScholes,nan,0.058063932
777,0.1845,0.1863,-0.0014,0.10415917808219177,Put,Bachelier,1.0590116282296431,0.026316248
778,1.3387,1.4038,-0.0047,0.11619150684931506,Call,Bachelier,0.6278240132214119,0.090152488
779,1.79,1.831,-0.0001,1.079290684931507,Put,BlackScholes,nan,2.0141991
780,0.9274,1.0863,-0.0009,0.6212169863013699,Put,BlackScholes,1.2699636671058676,0.47000477
781,1.6097,1.692,-0.0013,0.7691265753424658,Put,Bachelier,0.21216289031917407,0.17118359
782,0.1993,0.245,-0.0028,0.8921882191780822,Call,Bachelier,5.6296530260689535,0.498211
783,1.3838,1.727,-0.0007,0.6071356164383561,Call,BlackScholes,nan,1.5221566
784,1.2189,1.3054,-0.0004,0.14030301369863013,Call,BlackScholes,1.1585108739057182,0.17618021
785,1.6672,2.0115,-0.0008,0.8953764383561644,Call,Bachelier,0.6236693410791833,0.32097377
786,1.1301,1.2869,-0.0039,0.7158712328767124,Put,Bachelier,0.7532487733069201,0.41453183
787,1.1876,1.2999,-0.002,0.5853904109589041,Put,Bachelier,0.5742545481882969,0.28872655
788,1.7113,2.0115,-0.0016,0.9698145205479453,Put,BlackScholes,1.0388087186980897,0.88852962
789,0.7883,0.9741,-0.0044,0.46225671232876714,Call,BlackScholes,1.9697302122310059,0.34922203
790,1.282,1.3348,-0.0005,0.6760375342465754,Put,BlackScholes,0.31084067018376954,0.16114399
791,1.2287,1.5627,-0.0041,1.056126301369863,Call,BlackScholes,1.4807308832750306,0.61182711
792,0.6388,0.7418,-0.0034,0.6561739726027397,Call,Bachelier,1.5711183861906657,0.32744988
793,1.6784,1.9537,-0.0007,0.9275739726027398,Call,Bachelier,0.5104856803140331,0.26135178
794,1.7762,1.8469,-0.0014,0.8129830136986302,Call,BlackScholes,nan,1.9537691
795,1.7844,1.9503,-0.0012,0.9814772602739725,Call,Bachelier,0.2907714459615751,0.15105957
796,1.537,1.7513,-0.0034,0.25594520547945204,Put,BlackScholes,1.632231047697923,0.64106332
797,1.196,1.5555,-0.0016,0.9279405479452055,Call,Bachelier,1.108420588302788,0.49830581
798,0.0525,0.0721,-0.0009,1.0569942465753426,Call,BlackScholes,1.956059159818396,0.033259429
799,1.6414,2.0669,-0.0018,0.6141709589041097,Call,BlackScholes,1.8614614555030549,0.7889396
800,1.7672,1.9944,-0.0032,0.18213753424657533,Put,BlackScholes,nan,2.1950949
801,0.1858,0.1905,-0.002,0.4651350684931507,Put,Bachelier,1.2271045371896314,0.066130365
802,0.2022,0.2059,-0.0032,0.5730876712328767,Call,Bachelier,0.746395999856646,0.044668783
803,1.6586,1.7653,-0.0043,0.8840967123287671,Call,BlackScholes,0.419568077027333,0.21522289
804,1.7702,1.9598,-0.0015,0.3018994520547945,Put,Bachelier,0.5976038386560233,0.36324521
805,0.4714,0.4852,-0.0005,0.5144484931506849,Put,Bachelier,0.5257956608570632,0.080191726
806,0.1971,0.2335,-0.0012,0.9978523287671233,Call,BlackScholes,1.074173434018126,0.070802265
807,0.0479,0.053,-0.0022,0.26253561643835616,Put,BlackScholes,1.2594265413380348,0.015488026
808,0.806,1.0578,-0.0017,0.7622712328767123,Put,Bachelier,1.8606231426359765,0.82042264
809,0.0188,0.0214,-0.0029,0.4580849315068493,Call,Bachelier,57.37404389449512,0.33066256
810,0.7486,0.8267,-0.0005,0.1797945205479452,Call,BlackScholes,1.4801161401486085,0.15732374
811,1.3089,1.6356,-0.0039,0.8520161643835616,Call,BlackScholes,1.5273498561859644,0.61097842
812,1.3422,1.4166,-0.0042,0.29105287671232877,Call,Bachelier,0.4461961032762892,0.10151318
813,0.6289,0.6419,-0.0006,0.7131117808219178,Put,BlackScholes,0.1531214744481799,0.039679984
814,1.6287,1.8419,-0.0041,0.8885764383561644,Call,BlackScholes,0.8257915606291943,0.4267581
815,1.787,2.1911,-0.0025,0.7844284931506849,Put,Bachelier,0.6636133903782624,0.74454434
816,1.4928,1.8239,-0.0014,0.6157780821917808,Call,BlackScholes,1.6154347095379804,0.62924283
817,0.0659,0.0787,-0.0046,0.4475547945205479,Call,BlackScholes,1.6782973936184031,0.024666834
818,1.9524,1.9647,-0.0004,0.14915808219178084,Put,Bachelier,0.052714984751376294,0.022929774
819,0.5636,0.6008,-0.0031,0.12635369863013698,Call,BlackScholes,1.1380009137630906,0.075894076
820,0.0515,0.0697,-0.003,1.0433150684931507,Call,Bachelier,26.707254952129063,0.7518266
821,1.541,1.6008,-0.0043,0.4160350684931507,Call,Bachelier,0.2329037749058055,0.068009534
822,1.7773,1.885,-0.0011,0.036664657534246574,Call,Bachelier,1.0316495290322627,0.10087635
823,1.0806,1.1002,-0.0045,1.0041016438356165,Call,Bachelier,0.1026966934011004,0.034136681
824,0.4447,0.4977,-0.0019,0.34566575342465755,Call,BlackScholes,1.211068969391405,0.10603993
825,0.8185,0.9163,-0.0029,0.4780394520547945,Call,BlackScholes,1.0331274772822254,0.19562544
